group_id	label	binary_label	subtype	label_type
cea_g_35865a80501055121976	Malicious	1	Malicious	controlled_task_objective
cea_g_1686453f6e9f1db504e3	Other	0	Normal	controlled_task_objective
cea_g_d7f0dfb0e5740f31b254	Malicious	1	Malicious	controlled_task_objective
cea_g_e793b0423d8af188d0a4	Other	0	Normal	controlled_task_objective
cea_g_98a6bec626b838314683	Other	0	Benign	controlled_task_objective
cea_g_bdcf12c4641f763cb368	Malicious	1	Malicious	controlled_task_objective
cea_g_ae3a40f7173cbc334400	Other	0	Benign	controlled_task_objective
cea_g_5695faabf932723f3672	Other	0	Benign	controlled_task_objective
cea_g_4b1c852bb23b4e992924	Other	0	Normal	controlled_task_objective
cea_g_44c3ee7efcd79615f607	Malicious	1	Malicious	controlled_task_objective
cea_g_58fcf67084ecbbf5c34c	Other	0	Benign	controlled_task_objective
cea_g_dd7f4bfdbd1324e1fa2e	Other	0	Normal	controlled_task_objective
cea_g_f0ca907202ed4cfca4b5	Other	0	Benign	controlled_task_objective
cea_g_1b7b425ed4a26afde78b	Other	0	Benign	controlled_task_objective
cea_g_53c1c5993985e6059e3b	Malicious	1	Malicious	controlled_task_objective
cea_g_75fa5d2f556bd58519e8	Malicious	1	Malicious	controlled_task_objective
cea_g_f4aa5cff9a7a1ae2d007	Malicious	1	Malicious	controlled_task_objective
cea_g_20b259dbb102d3964330	Other	0	Benign	controlled_task_objective
cea_g_f74d5b1e38b99ae11715	Malicious	1	Malicious	controlled_task_objective
cea_g_4553125c16ea624d228f	Malicious	1	Malicious	controlled_task_objective
cea_g_daeee765a4442c5ea071	Malicious	1	Malicious	controlled_task_objective
cea_g_460643a60c2168b48e0d	Other	0	Benign	controlled_task_objective
cea_g_39fc0459695c27a75d3f	Malicious	1	Malicious	controlled_task_objective
cea_g_b387858a2727f4819283	Other	0	Normal	controlled_task_objective
cea_g_7e6bc93e8856cee43569	Malicious	1	Malicious	controlled_task_objective
cea_g_276b560462bbc835c2f6	Other	0	Benign	controlled_task_objective
cea_g_7e7c47ad0da87c3e5a46	Other	0	Benign	controlled_task_objective
cea_g_286829b2f7b831c28824	Malicious	1	Malicious	controlled_task_objective
cea_g_938d5e0ed74d0289ef0f	Other	0	Benign	controlled_task_objective
cea_g_f10a9c3a4b38e188f034	Other	0	Benign	controlled_task_objective
cea_g_1a073c8cc6d42651bd28	Other	0	Benign	controlled_task_objective
cea_g_f7a06a1a1ae2fabd482a	Other	0	Normal	controlled_task_objective
cea_g_d41f95cf587133d1c21e	Other	0	Benign	controlled_task_objective
cea_g_6cdf81db6f815dc3fbf5	Other	0	Benign	controlled_task_objective
cea_g_3d62f11bb688dfb95351	Other	0	Normal	controlled_task_objective
cea_g_ddd59fd3791c795d183c	Other	0	Normal	controlled_task_objective
cea_g_89a3756340804b00e413	Other	0	Benign	controlled_task_objective
cea_g_b153764d639d0b49fa7a	Other	0	Benign	controlled_task_objective
cea_g_48ec4595bccafb6c19fb	Malicious	1	Malicious	controlled_task_objective
cea_g_3e49a652c40355124598	Other	0	Normal	controlled_task_objective
cea_g_6b1b120f88b1736200e5	Other	0	Normal	controlled_task_objective
cea_g_55a0d6ed788ad7c7763f	Malicious	1	Malicious	controlled_task_objective
cea_g_70509a49664860bde62e	Other	0	Normal	controlled_task_objective
cea_g_e916ac5db62be51d0a86	Malicious	1	Malicious	controlled_task_objective
cea_g_40ecb970658f5d657ae3	Other	0	Normal	controlled_task_objective
cea_g_4253ccd7b412b26f8263	Malicious	1	Malicious	controlled_task_objective
cea_g_db2c65626f8f016c45ef	Malicious	1	Malicious	controlled_task_objective
cea_g_2f3bfc26fc559e5d19e1	Malicious	1	Malicious	controlled_task_objective
cea_g_77630c75fa4b1dc1ab24	Other	0	Benign	controlled_task_objective
cea_g_3d560e1a9e39a3ca2ba1	Other	0	Benign	controlled_task_objective
cea_g_0d513e8f1015561cbebc	Other	0	Normal	controlled_task_objective
cea_g_612dc278a5214798db1c	Malicious	1	Malicious	controlled_task_objective
cea_g_3587f0e0bd89033a1552	Other	0	Normal	controlled_task_objective
cea_g_49bbb5f470da9408c36f	Other	0	Benign	controlled_task_objective
cea_g_4adda597044b88b71826	Other	0	Benign	controlled_task_objective
cea_g_e8a12bfc394eb767d870	Other	0	Benign	controlled_task_objective
cea_g_dbf7632dc7f69f00bb9d	Malicious	1	Malicious	controlled_task_objective
cea_g_40866e0edbcf9b8ff90e	Other	0	Normal	controlled_task_objective
cea_g_dc62ea40b6f2cba463e0	Malicious	1	Malicious	controlled_task_objective
cea_g_ebe476d4823f625a5f5c	Other	0	Benign	controlled_task_objective
cea_g_690b79f35d4bc017de28	Malicious	1	Malicious	controlled_task_objective
cea_g_ed0939431625f6690340	Other	0	Normal	controlled_task_objective
cea_g_314a4791c96ba2724aa1	Other	0	Benign	controlled_task_objective
cea_g_a45c9a9c90772e8cb8cf	Malicious	1	Malicious	controlled_task_objective
cea_g_b318c010e6e49d6a8301	Malicious	1	Malicious	controlled_task_objective
cea_g_aad2cb13c37b1ee4aefe	Other	0	Benign	controlled_task_objective
cea_g_c6f5e6054f86b68b11a5	Malicious	1	Malicious	controlled_task_objective
cea_g_ad2923e288b7451bfe20	Malicious	1	Malicious	controlled_task_objective
cea_g_4a56470e3e20c2db2ff6	Malicious	1	Malicious	controlled_task_objective
cea_g_42d3f23f3e9c3fa29fa3	Malicious	1	Malicious	controlled_task_objective
cea_g_dc7fbb71f4600cec35d0	Malicious	1	Malicious	controlled_task_objective
cea_g_398f55377830fcf1bcef	Malicious	1	Malicious	controlled_task_objective
cea_g_dce7e3bcfb739af695c7	Malicious	1	Malicious	controlled_task_objective
cea_g_ab1ec17e6ce75ea07c96	Malicious	1	Malicious	controlled_task_objective
cea_g_1c8d90fc74d5ef5f43a8	Other	0	Normal	controlled_task_objective
cea_g_cc6947e46629df34271f	Malicious	1	Malicious	controlled_task_objective
cea_g_9197dd9ec6735d4efa4b	Other	0	Benign	controlled_task_objective
cea_g_bf4057835a103d56ce96	Other	0	Normal	controlled_task_objective
cea_g_4e424ee9cb92d7b556f1	Other	0	Normal	controlled_task_objective
cea_g_bf3b523f1865a3de2b37	Other	0	Normal	controlled_task_objective
cea_g_5ead0d9f246f618272e6	Malicious	1	Malicious	controlled_task_objective
cea_g_499704a905efdffb7246	Malicious	1	Malicious	controlled_task_objective
cea_g_8dabd93884b58d7ac6d9	Other	0	Normal	controlled_task_objective
cea_g_9b37ca3f883af90e63ac	Malicious	1	Malicious	controlled_task_objective
cea_g_9fb9e23b9715f271be88	Other	0	Benign	controlled_task_objective
cea_g_ab9f8df8ac3eee6a0179	Other	0	Normal	controlled_task_objective
cea_g_ab030d46e7b3f1741d26	Malicious	1	Malicious	controlled_task_objective
cea_g_cf1bec1eda3f505e02a7	Other	0	Normal	controlled_task_objective
cea_g_e096512e85d4a46d2d35	Other	0	Normal	controlled_task_objective
cea_g_603f72d4e7fa3a7e3d00	Other	0	Normal	controlled_task_objective
cea_g_7359caeb3c48ad677bf3	Malicious	1	Malicious	controlled_task_objective
cea_g_a8f8913a6d752311a483	Malicious	1	Malicious	controlled_task_objective
cea_g_1b45fe6840577b10563d	Other	0	Benign	controlled_task_objective
cea_g_9ec0bb94ea05cf14cde3	Other	0	Normal	controlled_task_objective
cea_g_61a7ca0992b3e77e3094	Malicious	1	Malicious	controlled_task_objective
cea_g_3334ec955423722cf97c	Other	0	Normal	controlled_task_objective
cea_g_e31d0c85d4c0a28eaca9	Malicious	1	Malicious	controlled_task_objective
cea_g_a7c82f7c0934f15edbc7	Malicious	1	Malicious	controlled_task_objective
cea_g_90f244895312ddef2139	Malicious	1	Malicious	controlled_task_objective
cea_g_014d09cff6c17c25990a	Other	0	Benign	controlled_task_objective
cea_g_259a8bd61876bfe08b08	Other	0	Normal	controlled_task_objective
cea_g_ff3ac3543a3b7b803cd3	Malicious	1	Malicious	controlled_task_objective
cea_g_cb150ba4e0acc15b72ff	Other	0	Normal	controlled_task_objective
cea_g_036a8ee5d66662f10f02	Other	0	Normal	controlled_task_objective
cea_g_921daa19d4cb7c82c782	Malicious	1	Malicious	controlled_task_objective
cea_g_1fa198c4ed7f9e1bc09c	Malicious	1	Malicious	controlled_task_objective
cea_g_557f85361c36c3ec9e35	Malicious	1	Malicious	controlled_task_objective
cea_g_fd84d5144ef297488613	Malicious	1	Malicious	controlled_task_objective
cea_g_509b23de218069f49a94	Other	0	Normal	controlled_task_objective
cea_g_366e98a0340c69b70db2	Other	0	Normal	controlled_task_objective
cea_g_204029d1556c708cde30	Other	0	Normal	controlled_task_objective
cea_g_9b223ce551a48ae41863	Malicious	1	Malicious	controlled_task_objective
cea_g_a140dfc3bc020e740541	Malicious	1	Malicious	controlled_task_objective
cea_g_9dca4b8c6f1026da157c	Other	0	Normal	controlled_task_objective
cea_g_a362128015f429555274	Malicious	1	Malicious	controlled_task_objective
cea_g_d5c940cf1b1d5e1e382c	Malicious	1	Malicious	controlled_task_objective
cea_g_af387ba9daf599b28328	Malicious	1	Malicious	controlled_task_objective
cea_g_e8f5ab62aefc4867f731	Other	0	Normal	controlled_task_objective
cea_g_3c803f173447cf9d4459	Other	0	Normal	controlled_task_objective
cea_g_7643abbe780b37b2b374	Malicious	1	Malicious	controlled_task_objective
cea_g_0db6ee360a65e83e8552	Malicious	1	Malicious	controlled_task_objective
cea_g_020b73afbc07f08e22b7	Other	0	Benign	controlled_task_objective
cea_g_2a37314cc8c6609a0fd5	Malicious	1	Malicious	controlled_task_objective
cea_g_e7d8cd3f68f9e4206041	Other	0	Benign	controlled_task_objective
cea_g_bb8165c3fc571abea62b	Other	0	Benign	controlled_task_objective
cea_g_83f6767b28e5d6a65daa	Other	0	Benign	controlled_task_objective
cea_g_3b58992913d94092cc30	Other	0	Normal	controlled_task_objective
cea_g_0297a518e4790e2ec4b4	Malicious	1	Malicious	controlled_task_objective
cea_g_a26e107d48e28a5a1b21	Malicious	1	Malicious	controlled_task_objective
cea_g_f83635809f6a114c1448	Other	0	Benign	controlled_task_objective
cea_g_fe63c88f6cb7148ed9cb	Other	0	Benign	controlled_task_objective
cea_g_b662b835cf150f4ec68a	Other	0	Normal	controlled_task_objective
cea_g_1185f68aaaf5a0646508	Other	0	Normal	controlled_task_objective
cea_g_b8d70f745a9d93374036	Malicious	1	Malicious	controlled_task_objective
cea_g_7875625f91ba3e930cd1	Other	0	Normal	controlled_task_objective
cea_g_8382db9ad5e76edacd29	Other	0	Normal	controlled_task_objective
cea_g_7a146bbd0b687f5e0d65	Other	0	Normal	controlled_task_objective
cea_g_f6910a7cb01c3c2d2553	Other	0	Normal	controlled_task_objective
cea_g_9377f47c4ff453818088	Other	0	Normal	controlled_task_objective
cea_g_9ffcf83519175123fcc7	Other	0	Normal	controlled_task_objective
cea_g_b11cbc78174ded66f188	Other	0	Benign	controlled_task_objective
cea_g_37eccf2c7baca3275803	Malicious	1	Malicious	controlled_task_objective
cea_g_c6b7779bde5e093a6444	Malicious	1	Malicious	controlled_task_objective
cea_g_2088c19afd8de936c5ba	Other	0	Normal	controlled_task_objective
cea_g_3720b4e918b20075b332	Malicious	1	Malicious	controlled_task_objective
cea_g_467aa41b80eb776bf0db	Other	0	Normal	controlled_task_objective
cea_g_eaf34b8e85af557245e7	Malicious	1	Malicious	controlled_task_objective
cea_g_ec1c81d8a1c892e075a4	Malicious	1	Malicious	controlled_task_objective
cea_g_c286fb2a528851a4b023	Other	0	Normal	controlled_task_objective
cea_g_4d1ba82d8a8b91653347	Other	0	Benign	controlled_task_objective
cea_g_067229c1e8ee6a17d88a	Malicious	1	Malicious	controlled_task_objective
cea_g_ac498ad845b4924a1be3	Malicious	1	Malicious	controlled_task_objective
cea_g_44dda7ee0cd8404a72d0	Malicious	1	Malicious	controlled_task_objective
cea_g_a350242a6efa805ef230	Other	0	Benign	controlled_task_objective
cea_g_fb74832779ee821025a2	Other	0	Normal	controlled_task_objective
cea_g_e101dfaae4d4364025e0	Other	0	Normal	controlled_task_objective
cea_g_a7e195da3e319f3c1e26	Other	0	Normal	controlled_task_objective
cea_g_8cb3d94d95f845e22f39	Other	0	Benign	controlled_task_objective
cea_g_fd5157bb03750f81ac27	Malicious	1	Malicious	controlled_task_objective
cea_g_b8e9ba990b7e5e96907d	Other	0	Benign	controlled_task_objective
cea_g_75f1483751df6300cd3e	Other	0	Normal	controlled_task_objective
cea_g_cbe30d45e11fe76f94d2	Other	0	Benign	controlled_task_objective
cea_g_8b636b5ba744fefdff6d	Malicious	1	Malicious	controlled_task_objective
cea_g_70eb35b162410a4fe8ff	Malicious	1	Malicious	controlled_task_objective
cea_g_6a35bd19567240ed1c75	Malicious	1	Malicious	controlled_task_objective
cea_g_41bd7ce35907a22030b7	Other	0	Benign	controlled_task_objective
cea_g_36f6e0e3c35d05d8c6a9	Other	0	Normal	controlled_task_objective
cea_g_a526b7098f93a22de356	Malicious	1	Malicious	controlled_task_objective
cea_g_d23d7d530b60d81d8d67	Other	0	Normal	controlled_task_objective
cea_g_ed9bed9cd65baff61063	Malicious	1	Malicious	controlled_task_objective
cea_g_2d523afec63731f800a8	Other	0	Normal	controlled_task_objective
cea_g_cc7730aa594d30b5b37c	Other	0	Normal	controlled_task_objective
cea_g_fdabb50a61e0e6ead6a8	Other	0	Normal	controlled_task_objective
cea_g_44a6200ffdab2afc5ff1	Malicious	1	Malicious	controlled_task_objective
cea_g_ef9e4e573b201451b62a	Malicious	1	Malicious	controlled_task_objective
cea_g_5a52c97172429bca3757	Malicious	1	Malicious	controlled_task_objective
cea_g_fda11fd35ae9757bdfec	Other	0	Benign	controlled_task_objective
cea_g_c2d44de327177e424f99	Other	0	Normal	controlled_task_objective
cea_g_c2b323131a04f82ece21	Other	0	Benign	controlled_task_objective
cea_g_a4d9ff3bc1ceb65787c4	Malicious	1	Malicious	controlled_task_objective
cea_g_175a6ea198e4f581a6f7	Malicious	1	Malicious	controlled_task_objective
cea_g_8866bbcfe7d628f9669b	Other	0	Benign	controlled_task_objective
cea_g_afe3d14b7fa803404bfa	Other	0	Normal	controlled_task_objective
cea_g_4bb1dfd36451c49b9a72	Malicious	1	Malicious	controlled_task_objective
cea_g_584d945c5dd1cf5527c5	Malicious	1	Malicious	controlled_task_objective
cea_g_89c5f041e79b23aabe55	Malicious	1	Malicious	controlled_task_objective
cea_g_35ff36fe8488ad656cd4	Other	0	Benign	controlled_task_objective
cea_g_7ab479338ae8fe0ece28	Malicious	1	Malicious	controlled_task_objective
cea_g_66741a9c8b0aba35d96d	Malicious	1	Malicious	controlled_task_objective
cea_g_e54cbd1eadfcbe362241	Malicious	1	Malicious	controlled_task_objective
cea_g_8e348d950ca069849c8d	Other	0	Normal	controlled_task_objective
cea_g_be6178662893e45bb81a	Malicious	1	Malicious	controlled_task_objective
cea_g_655c8026627eae378a32	Malicious	1	Malicious	controlled_task_objective
cea_g_895b9e694b867f520cc7	Other	0	Normal	controlled_task_objective
cea_g_8be2a6055b9cf4315ab4	Other	0	Normal	controlled_task_objective
cea_g_9dd5a0cd75782eb9bdf5	Other	0	Benign	controlled_task_objective
cea_g_6b37b2fba5d1f8d369d4	Malicious	1	Malicious	controlled_task_objective
cea_g_6c0a537e8a5865b0040d	Other	0	Normal	controlled_task_objective
cea_g_3f2c1f4c8c4bbe2ab062	Other	0	Normal	controlled_task_objective
cea_g_ce412dce38468174b542	Other	0	Benign	controlled_task_objective
cea_g_625df5cbc2e6f0472a1e	Other	0	Normal	controlled_task_objective
cea_g_e0410972518af9921efa	Malicious	1	Malicious	controlled_task_objective
cea_g_480ecd910f62cee43033	Malicious	1	Malicious	controlled_task_objective
cea_g_3ed921e5234a563ed3d1	Other	0	Normal	controlled_task_objective
cea_g_f108f5dd476dad222e96	Other	0	Normal	controlled_task_objective
cea_g_a4af21038968d94bf84b	Other	0	Normal	controlled_task_objective
cea_g_06333351ea35b7fa63b0	Other	0	Normal	controlled_task_objective
cea_g_a3874e29028c012b4218	Other	0	Benign	controlled_task_objective
cea_g_6c76a937b1e1a01b547c	Malicious	1	Malicious	controlled_task_objective
cea_g_84166fa21112eae58bdb	Other	0	Benign	controlled_task_objective
cea_g_dc139552e86c871e08e4	Other	0	Normal	controlled_task_objective
cea_g_53dbc0a34ede2a943fe9	Other	0	Benign	controlled_task_objective
cea_g_9d0c5b2272eead7c6e19	Other	0	Benign	controlled_task_objective
cea_g_27e50643160403b1b5cc	Malicious	1	Malicious	controlled_task_objective
cea_g_674c291521391d537a4b	Malicious	1	Malicious	controlled_task_objective
cea_g_15f088d7b978bd8cc2aa	Other	0	Benign	controlled_task_objective
cea_g_cb0f9a115a87dd432d60	Other	0	Normal	controlled_task_objective
cea_g_995aaffbee03ee35caaf	Other	0	Benign	controlled_task_objective
cea_g_bed72bfa78d4be3f72d3	Malicious	1	Malicious	controlled_task_objective
cea_g_e576d41a2e0d9b332d73	Malicious	1	Malicious	controlled_task_objective
cea_g_bdb07e7a480d241a0add	Other	0	Normal	controlled_task_objective
cea_g_23940aed5349f724b267	Malicious	1	Malicious	controlled_task_objective
cea_g_0bb36bc9961a9c388b26	Other	0	Benign	controlled_task_objective
cea_g_3bf92b0e9237d016c8fa	Malicious	1	Malicious	controlled_task_objective
cea_g_557e3a500d6584496926	Malicious	1	Malicious	controlled_task_objective
cea_g_b8378dac261e9100c0e2	Malicious	1	Malicious	controlled_task_objective
cea_g_e2729c913eabe4ce567a	Malicious	1	Malicious	controlled_task_objective
cea_g_8f50c8b671d1f76bad4a	Other	0	Benign	controlled_task_objective
cea_g_d366d7ee86ac78248277	Other	0	Benign	controlled_task_objective
cea_g_2b27fdf37ee04cbe6f66	Malicious	1	Malicious	controlled_task_objective
cea_g_32e16878c5426714c640	Malicious	1	Malicious	controlled_task_objective
cea_g_fc3a1cafbab88f2d7bb0	Malicious	1	Malicious	controlled_task_objective
cea_g_2aec6a878f7c91aeddb6	Other	0	Normal	controlled_task_objective
cea_g_fa013400794327ecb9b8	Malicious	1	Malicious	controlled_task_objective
cea_g_da58c9e7a6aaf65a12cd	Malicious	1	Malicious	controlled_task_objective
cea_g_c266312cc314d68b91d2	Malicious	1	Malicious	controlled_task_objective
cea_g_45da1c076f3effab30e1	Other	0	Normal	controlled_task_objective
cea_g_6b5f32a5bcd7c25c630a	Other	0	Benign	controlled_task_objective
cea_g_fed6be64d10d02f4a9b7	Other	0	Normal	controlled_task_objective
cea_g_2c2aed35f8567345c1cb	Malicious	1	Malicious	controlled_task_objective
cea_g_d86156e58f8ad2f4dd34	Malicious	1	Malicious	controlled_task_objective
cea_g_751544fac8b1bcfa114e	Malicious	1	Malicious	controlled_task_objective
cea_g_04a45f51fef4fbb7e041	Other	0	Normal	controlled_task_objective
cea_g_4bef46cbea3062c49282	Malicious	1	Malicious	controlled_task_objective
cea_g_f962771fa6325d2cf434	Other	0	Normal	controlled_task_objective
cea_g_4ba445a7e5a8fd7f4c83	Malicious	1	Malicious	controlled_task_objective
cea_g_0f4f95686ff3c7ebebe3	Malicious	1	Malicious	controlled_task_objective
cea_g_4bc85c8212b879b25fcb	Malicious	1	Malicious	controlled_task_objective
cea_g_849efa8641a2f69f1dcf	Other	0	Normal	controlled_task_objective
cea_g_e54c768de2883192ea76	Other	0	Benign	controlled_task_objective
cea_g_81b73de6fb23815ae6c5	Other	0	Normal	controlled_task_objective
cea_g_d7a71bce68d749ba277e	Malicious	1	Malicious	controlled_task_objective
cea_g_d5ff55fc896ad402d822	Other	0	Normal	controlled_task_objective
cea_g_92c0baf01619ff023337	Malicious	1	Malicious	controlled_task_objective
cea_g_f2baf331d4d46d0a55ae	Other	0	Benign	controlled_task_objective
cea_g_0b80b2dceae786ff0a8b	Other	0	Benign	controlled_task_objective
cea_g_08abbda79dac2a6002db	Other	0	Normal	controlled_task_objective
cea_g_d21d2aba5f54fe807ad2	Other	0	Benign	controlled_task_objective
cea_g_13c08aa2e6efed267562	Malicious	1	Malicious	controlled_task_objective
cea_g_a87e8c2ed190b438ed25	Other	0	Benign	controlled_task_objective
cea_g_021e56acac8f7eb847c1	Malicious	1	Malicious	controlled_task_objective
cea_g_eabf970697db2dad1837	Other	0	Normal	controlled_task_objective
cea_g_dbdf6b18450bbbe076c2	Other	0	Normal	controlled_task_objective
cea_g_38c35f8796b6a9f38361	Other	0	Benign	controlled_task_objective
cea_g_59713679c7fd65f1b2bc	Malicious	1	Malicious	controlled_task_objective
cea_g_0d4adb0f17251e39be11	Malicious	1	Malicious	controlled_task_objective
cea_g_ff31b750d489d3540f35	Malicious	1	Malicious	controlled_task_objective
cea_g_b6f913aaacac4218d758	Malicious	1	Malicious	controlled_task_objective
cea_g_0544a6d81ad4807956cc	Other	0	Normal	controlled_task_objective
cea_g_11e6cd30cadb8873b833	Malicious	1	Malicious	controlled_task_objective
